biosample,Shannon_5000,Richness_5000,Chao1_5000,Shannon_1000,Richness_1000,Chao1_1000,Shannon_Alphaproteo_5000,Richness_Alphaproteo_5000,Chao1_Alphaproteo_5000,Shannon_Cyano_5000,Richness_Cyano_5000,Chao1_Cyano_5000,Shannon_Alphaproteo_1000,Richness_Alphaproteo_1000,Chao1_Alphaproteo_1000,Shannon_Cyano_1000,Richness_Cyano_1000,Chao1_Cyano_1000
SAMN11874657-S001,2.83507276626551,168,186.030303030303,2.62038606360927,92,123.5,2.07796866325666,50,58.25,0.101454342378086,5,5,1.9621718134818,28,32.6666666666667,0.0870702491603799,3,3
SAMN11874658-S001,3.07547261644668,198,219.171428571429,2.9096020531725,108,133.869565217391,2.07549694261934,53,56.75,0.163453248234944,4,4,1.91228062713217,32,38,0.123922891204267,4,4
SAMN11874659-S001,4.25487477471728,298,341.976744186047,4.16501593289992,178,292.260869565217,2.29251460932057,68,76.0769230769231,0.935851357189453,12,17,2.40055382665361,42,66,0.867781253702312,6,6.5
SAMN11874660-S001,4.31644313552735,296,334.769230769231,4.1874479486059,182,271.0625,2.52240695089185,64,81.1,1.70148255516879,12,19.5,2.51041251580078,38,53,1.52945990363511,7,8.5
SAMN11874661-S001,4.29067528855947,267,302.689655172414,4.1278736256878,174,298.25,2.54489966324072,54,58,1.23127668692792,5,5,2.55323223161139,33,50.5,0.682908104700472,2,2
SAMN11874662-S001,4.18457950646533,258,281.916666666667,3.89955318153299,162,254.125,2.44708572121166,55,63.6666666666667,1.44693695286257,6,6.5,2.15369661970689,29,42,1.21488965394912,4,5
SAMN11874663-S001,4.12020220089541,257,297.833333333333,4.04239095231651,167,214.527777777778,2.49511485253348,55,70,1.05492016798614,3,3,2.4975632700493,29,38.4285714285714,,,
SAMN11874664-S001,,,,3.96714371948267,152,197.535714285714,,,,,,,2.58315605825924,29,33.5,,,
SAMN11874665-S001,3.21227311076928,179,226.115384615385,3.17240593605322,108,202,2.39257967229916,30,34,,,,2.34888614698808,18,21.75,,,
SAMN11874666-S001,2.80825116257701,171,200.689655172414,2.74407152019638,104,143.136363636364,2.07436808030351,55,62.0909090909091,0.0773174170177296,5,6,1.97489631339923,33,48.6,0.0870293451380266,4,4
SAMN11874667-S001,2.82475908194602,164,207.9375,2.86613793637126,106,151.555555555556,1.9923972674986,49,58,0.0727266876658044,5,6,1.96150013644266,31,35.6666666666667,0.0964797946508401,5,6.5
SAMN11874668-S001,2.84324481841891,177,216.807692307692,2.7909809096345,100,130.565217391304,2.12089163223787,53,61.2727272727273,0.132718644900758,5,5,2.12993455653545,31,44.75,0.126261756434539,5,5.5
SAMN11874669-S001,2.69237724877066,160,177.714285714286,2.57371404050392,96,139.333333333333,1.99841674663694,49,54.1428571428572,0.0444215123425508,5,5,1.88633602107825,34,43.4285714285714,0.0567001334027067,2,2
SAMN11874670-S001,4.10014770356837,253,302.285714285714,3.98707279192722,167,214.228571428571,2.53352885096032,51,64.2,1.09861228866811,3,6,2.48394290608192,34,49.1111111111111,0,1,1
SAMN11874671-S001,4.14349120238881,260,290.441176470588,3.98799575371816,167,208.325,2.66684511717522,52,67.1666666666667,1.09861228866811,3,3,2.40345608756912,30,36,,,
SAMN11874672-S001,4.01871135376501,233,266.78125,3.92412439154172,147,196.038461538462,2.71058603819509,39,42,0,1,1,2.72716489505304,27,30.5,,,
SAMN11874673-S001,3.26064472430804,170,192.677419354839,3.17082261283315,101,134.157894736842,2.54042936053121,31,34,,,,2.5123349164903,19,24.25,,,
SAMN11874674-S001,2.95859778251989,191,228.625,2.86703712972512,120,154.181818181818,2.23685884904853,50,61,0.100227737175288,4,4,2.13165955517876,30,36.4285714285714,0.0801160987487604,5,6.5
SAMN11874675-S001,4.14357667021912,286,375.552631578947,3.93972308721572,148,214.5,2.35922308845662,71,83.75,1.03962835813244,14,15.2,2.2776222202117,45,60.3,0.91971956195264,6,6
SAMN11874676-S001,4.29948170452012,235,262.75,4.23112121956578,166,209.0625,2.48763930256302,51,62.1428571428571,1.43034983140969,5,5,2.55851088907119,31,39.25,1.09861228866811,3,6
SAMN11874677-S001,4.28313682073112,228,254.714285714286,4.17739657041775,159,186.333333333333,2.50990458757702,44,47,1.01140426470735,3,3,2.48705132944043,27,33,0,1,1
SAMN11874678-S001,2.8145726618221,160,193.157894736842,2.75291776973334,101,132.714285714286,1.9044828965034,51,58.8571428571429,0.0473857747049003,3,3,1.96872805844089,35,40.5,0.0708978862864639,3,3
SAMN11874679-S001,2.88028657407185,166,205.176470588235,2.87526372010862,112,163.47619047619,2.09553590075227,53,75,0.062524569292246,3,3,2.02359422924079,33,48.6,0.0688941458092396,3,3
SAMN11874680-S001,2.9596604201673,155,180.2,2.96878529522224,107,137,1.96462101916602,46,58,0.118601639529045,4,4,2.05012468292378,34,39.1428571428571,0.140855450678205,4,4
SAMN11874681-S001,2.84443080131588,159,188.333333333333,2.84568564647778,103,132.291666666667,1.9545758323787,45,57,0.0796197825357736,3,3,1.95743924581082,32,37.1428571428572,0.0375586638589363,2,2
SAMN11874682-S001,2.61528609058076,175,201.64,2.54995739471206,103,173.714285714286,2.11371060860014,53,61.25,0.056774834135034,5,5,2.02196965592406,33,40.5,0.0285061105798472,2,2
SAMN11874683-S001,3.62705536398003,247,293.883720930233,3.51744619533529,136,209.75,2.31328588569163,61,66,0.580676075177835,12,40,2.2750545166824,37,54.1428571428572,0.55714726385069,5,8
SAMN11874684-S001,4.10355079661812,280,322.977272727273,3.96426965002156,173,301.375,2.28268045618721,64,65.5,0.95571976637608,15,51,2.05104213789224,41,88.5,0.936760540004492,6,6.5
SAMN11874685-S001,4.30779902922857,299,384.263157894737,4.2295048754087,176,241.085714285714,2.39653068704576,68,78,1.52407223827863,12,15.3333333333333,2.36091281943335,39,49.9090909090909,1.51842539063513,8,9.5
SAMN11874686-S001,4.26721252325396,247,264,4.14486513385211,173,215.384615384615,2.52689995919054,50,51.1538461538462,1.27402306244147,5,5,2.56369142508212,34,40.5,0.636514168294813,2,2
SAMN11874687-S001,4.220232444676,256,305.285714285714,4.12618669680573,172,214.384615384615,2.50097467059977,53,66.2,1.08219553003877,3,3,2.50224711619336,31,40.1666666666667,0,1,1
SAMN11874688-S001,4.33358486390223,271,307.033333333333,4.01887145777993,172,292.652173913044,2.6922290948825,60,77.5,1.17650625211505,4,4,2.31239653855931,34,72.25,1.09861228866811,3,3
SAMN11874689-S001,3.54770643179943,188,212.7,3.52097618820161,120,151.2,2.66980494919749,29,31.5,0,1,1,2.59615698736657,20,22.1428571428571,0,1,1
SAMN11874690-S001,,,,,,,,,,,,,,,,,,
SAMN11874690-S002,,,,,,,,,,,,,,,,,,
SAMN11874691-S001,,,,,,,,,,,,,,,,,,
SAMN11874691-S002,,,,3.20125855707815,99,118.772727272727,,,,,,,1.19865960619791,19,22,0.122532269126764,2,2
SAMN11874692-S001,,,,3.01417379477868,95,122.555555555556,,,,,,,1.27340866157692,17,22,0.144909214867548,2,2
SAMN11874693-S001,,,,3.01760057556071,93,112.772727272727,,,,,,,1.18730443018292,19,26.2,0.154076103671029,2,2
SAMN11874693-S002,,,,,,,,,,,,,,,,,,
SAMN11874694-S001,,,,,,,,,,,,,,,,,,
SAMN11874694-S002,,,,2.98593957495959,99,136.058823529412,,,,,,,1.4816617246098,20,22,0.636514168294813,2,2
SAMN11874695-S001,,,,,,,,,,,,,,,,,,
SAMN11874696-S001,,,,2.99537985127057,107,152.315789473684,,,,,,,1.64039866844358,21,35,,,
SAMN11874696-S002,,,,,,,,,,,,,,,,,,
SAMN11874697-S001,,,,2.99442334476629,105,153.461538461538,,,,,,,1.68110274208088,20,30.5,,,
SAMN11874698-S001,,,,,,,,,,,,,,,,,,
SAMN11874699-S001,,,,,,,,,,,,,,,,,,
SAMN11874700-S001,,,,,,,,,,,,,,,,,,
SAMN11874701-S001,,,,,,,,,,,,,,,,,,
SAMN11874702-S001,,,,,,,,,,,,,,,,,,
SAMN11874702-S002,,,,,,,,,,,,,,,,,,
SAMN11874703-S001,,,,3.01540397160671,111,171.055555555556,,,,,,,1.57446767766469,28,46.2,0.0277783581726276,2,2
SAMN11874704-S001,,,,,,,,,,,,,,,,,,
SAMN11874705-S002,,,,,,,,,,,,,,,,,,
SAMN11874706-S001,,,,,,,,,,,,,,,,,,
SAMN11874707-S001,,,,,,,,,,,,,,,,,,
SAMN11874708-S001,,,,,,,,,,,,,,,,,,
SAMN11874709-S001,,,,,,,,,,,,,,,,,,
SAMN11874710-S001,,,,,,,,,,,,,,,,,,
SAMN11874711-S001,,,,,,,,,,,,,,,,,,
SAMN11874712-S001,,,,3.28690301713834,120,146.25,,,,,,,1.92899504438604,19,20,,,
SAMN11874713-S001,,,,,,,,,,,,,,,,,,
SAMN11874714-S001,,,,2.91074584066663,88,119,,,,,,,1.29824728790121,15,20,0.179237797710265,3,3
SAMN11874715-S001,,,,3.01478023656562,99,138.176470588235,,,,,,,1.39715870633192,17,19.5,0.100480259051946,3,4
SAMN11874716-S001,,,,3.53398658443032,131,194.75,,,,,,,1.4121201788256,24,31.8571428571429,0.30252193014103,4,5
SAMN11874717-S001,,,,3.12622634646143,113,147.166666666667,,,,,,,1.23051891918798,17,24,0.0997597499763415,3,4
SAMN11874718-S001,,,,,,,,,,,,,,,,,,
SAMN11874719-S001,,,,,,,,,,,,,,,,,,
SAMN11874720-S001,,,,,,,,,,,,,,,,,,
SAMN11874721-S001,,,,,,,,,,,,,,,,,,
SAMN11874722-S001,,,,,,,,,,,,,,,,,,
SAMN11874723-S001,,,,,,,,,,,,,,,,,,
SAMN11874724-S001,,,,,,,,,,,,,,,,,,
SAMN11874725-S001,,,,,,,,,,,,,,,,,,
SAMN11874726-S001,,,,,,,,,,,,,,,,,,
SAMN11874727-S001,,,,3.26598000230661,94,121.066666666667,,,,,,,1.06438655444034,12,19.5,0.0611388622345784,3,4
SAMN11874728-S001,,,,,,,,,,,,,,,,,,
SAMN11874729-S001,,,,,,,,,,,,,,,,,,
SAMN11874730-S001,,,,2.73418686545412,93,148.5,,,,,,,1.21529438604052,19,26,0.173205206749177,2,2
SAMN11874731-S001,,,,,,,,,,,,,,,,,,
SAMN11874732-S001,,,,2.97339174310077,107,146.136363636364,,,,,,,1.52412732626852,22,22.8571428571429,0,1,1
SAMN11874733-S001,,,,2.91921750796353,106,147,,,,,,,1.45348576007473,21,30.3333333333333,,,
SAMN11874734-S001,,,,,,,,,,,,,,,,,,
SAMN11874735-S001,,,,2.68601531235315,72,117.111111111111,,,,,,,1.30061084474697,17,31,0,1,1
SAMN11874735-S002,,,,,,,,,,,,,,,,,,
SAMN11874736-S001,,,,2.58364181188399,70,98.1111111111111,,,,,,,1.13167399828382,15,36,0,1,1
SAMN11874736-S002,,,,,,,,,,,,,,,,,,
SAMN11874737-S001,,,,,,,,,,,,,,,,,,
SAMN11874737-S002,,,,2.49425043691546,71,113,,,,,,,1.12109237027705,18,32,0,1,1
SAMN11874738-S001,,,,2.53944509067952,83,96.1428571428571,,,,,,,1.4040519488257,22,31.3333333333333,0,1,1
SAMN11874738-S002,,,,,,,,,,,,,,,,,,
SAMN11874739-S001,,,,,,,,,,,,,,,,,,
SAMN11874739-S002,,,,,,,,,,,,,,,,,,
SAMN11874740-S001,,,,,,,,,,,,,,,,,,
SAMN11874740-S002,,,,,,,,,,,,,,,,,,
SAMN11874741-S001,,,,,,,,,,,,,,,,,,
SAMN11874741-S002,,,,2.96126726693659,113,156.125,,,,,,,1.33557129677568,23,30.2,,,
SAMN11874742-S001,,,,3.23090905033656,124,169.041666666667,,,,,,,1.67749029713903,21,28,,,
SAMN11874742-S002,,,,,,,,,,,,,,,,,,
SAMN11874743-S001,,,,,,,,,,,,,,,,,,
SAMN11874743-S002,,,,,,,,,,,,,,,,,,
SAMN11874744-S001,,,,,,,,,,,,,,,,,,
SAMN11874744-S002,,,,,,,,,,,,,,,,,,
SAMN11874745-S001,,,,,,,,,,,,,,,,,,
SAMN11874745-S002,,,,,,,,,,,,,,,,,,
SAMN11874746-S001,,,,,,,,,,,,,,,,,,
SAMN11874746-S002,,,,,,,,,,,,,,,,,,
SAMN11874747-S001,,,,,,,,,,,,,,,,,,
SAMN11874747-S002,,,,,,,,,,,,,,,,,,
SAMN11874748-S001,,,,,,,,,,,,,,,,,,
SAMN11874748-S002,,,,,,,,,,,,,,,,,,
SAMN11874749-S001,,,,,,,,,,,,,,,,,,
SAMN11874749-S002,,,,,,,,,,,,,,,,,,
SAMN11874750-S001,,,,,,,,,,,,,,,,,,
SAMN11874750-S002,,,,,,,,,,,,,,,,,,
SAMN11874751-S001,,,,,,,,,,,,,,,,,,
SAMN11874751-S002,,,,,,,,,,,,,,,,,,
SAMN11874752-S001,,,,,,,,,,,,,,,,,,
SAMN11874752-S002,,,,,,,,,,,,,,,,,,
SAMN11874753-S001,,,,3.1253088223744,106,128.95652173913,,,,,,,1.51607874088502,24,27.5,0.562335144618808,2,2
SAMN11874753-S002,,,,,,,,,,,,,,,,,,
SAMN11874754-S001,,,,,,,,,,,,,,,,,,
SAMN11874754-S002,,,,,,,,,,,,,,,,,,
SAMN11874755-S001,,,,,,,,,,,,,,,,,,
SAMN11874755-S002,,,,,,,,,,,,,,,,,,
SAMN11874756-S001,,,,,,,,,,,,,,,,,,
SAMN11874756-S002,,,,,,,,,,,,,,,,,,
SAMN11874757-S001,,,,,,,,,,,,,,,,,,
SAMN11874757-S002,,,,,,,,,,,,,,,,,,
SAMN11874758-S001,,,,,,,,,,,,,,,,,,
SAMN11874758-S002,,,,,,,,,,,,,,,,,,
SAMN11874759-S001,,,,,,,,,,,,,,,,,,
SAMN11874760-S001,,,,,,,,,,,,,,,,,,
SAMN11874761-S001,,,,3.17172702181112,94,119.375,,,,,,,1.18354329335109,22,37.6,0.048697735291261,2,2
SAMN11874762-S001,,,,,,,,,,,,,,,,,,
SAMN11874763-S001,,,,,,,,,,,,,,,,,,
SAMN11874764-S001,,,,,,,,,,,,,,,,,,
SAMN11874765-S001,,,,,,,,,,,,,,,,,,
SAMN11874766-S001,,,,,,,,,,,,,,,,,,
SAMN11874767-S001,,,,,,,,,,,,,,,,,,
SAMN11874768-S001,,,,,,,,,,,,,,,,,,
SAMN11874769-S001,,,,,,,,,,,,,,,,,,
SAMN11874770-S001,,,,2.42028423054857,69,99,,,,,,,1.91914672866987,11,11.5,,,
SAMN11874771-S001,,,,,,,,,,,,,,,,,,
SAMN11874772-S001,,,,,,,,,,,,,,,,,,
SAMN11874773-S001,,,,3.1956387562928,106,132.4,,,,,,,1.55985830137095,25,34.1666666666667,0.131957656052203,4,4
SAMN11874774-S001,,,,,,,,,,,,,,,,,,
SAMN11874775-S001,,,,,,,,,,,,,,,,,,
SAMN11874776-S001,,,,,,,,,,,,,,,,,,
SAMN11874777-S001,,,,,,,,,,,,,,,,,,
SAMN11874778-S001,,,,,,,,,,,,,,,,,,
SAMN11874779-S001,,,,,,,,,,,,,,,,,,
SAMN11874780-S001,,,,,,,,,,,,,,,,,,
SAMN11874781-S001,,,,,,,,,,,,,,,,,,
SAMN11874782-S001,,,,,,,,,,,,,,,,,,
SAMN11874783-S001,,,,,,,,,,,,,,,,,,
SAMN11874784-S001,,,,,,,,,,,,,,,,,,
SAMN11874785-S001,,,,,,,,,,,,,,,,,,
SAMN11874786-S001,,,,,,,,,,,,,,,,,,
SAMN11874787-S001,,,,,,,,,,,,,,,,,,
SAMN11874788-S001,,,,,,,,,,,,,,,,,,
SAMN11874789-S001,,,,,,,,,,,,,,,,,,
SAMN11874790-S001,,,,,,,,,,,,,,,,,,
SAMN11874791-S001,,,,,,,,,,,,,,,,,,
SAMN11874792-S001,,,,,,,,,,,,,,,,,,
SAMN11874793-S001,,,,,,,,,,,,,,,,,,
SAMN11874794-S001,,,,,,,,,,,,,,,,,,
SAMN11874795-S001,,,,,,,,,,,,,,,,,,
SAMN11874796-S001,,,,,,,,,,,,,,,,,,
SAMN11874797-S001,,,,3.19466015260955,95,111.714285714286,,,,,,,1.32801914880166,21,27,0.082564938035866,2,2
SAMN11874798-S001,,,,,,,,,,,,,,,,,,
SAMN11874799-S001,,,,,,,,,,,,,,,,,,
SAMN11874800-S001,,,,,,,,,,,,,,,,,,
SAMN11874801-S001,,,,,,,,,,,,,,,,,,
SAMN11874802-S001,,,,,,,,,,,,,,,,,,
SAMN11874803-S001,,,,,,,,,,,,,,,,,,
SAMN11874804-S001,,,,,,,,,,,,,,,,,,
SAMN11874805-S001,,,,,,,,,,,,,,,,,,
SAMN11874806-S001,,,,1.41461129385503,66,79.3157894736842,,,,,,,1.99673381227616,11,11,,,
SAMN11874807-S001,,,,,,,,,,,,,,,,,,
SAMN11874807-S002,,,,,,,,,,,,,,,,,,
SAMN11874808-S001,,,,,,,,,,,,,,,,,,
SAMN11874808-S002,,,,,,,,,,,,,,,,,,
SAMN11874809-S001,,,,,,,,,,,,,,,,,,
SAMN11874809-S002,,,,,,,,,,,,,,,,,,
SAMN11874810-S001,,,,,,,,,,,,,,,,,,
SAMN11874810-S002,,,,,,,,,,,,,,,,,,
SAMN11874811-S001,,,,,,,,,,,,,,,,,,
SAMN11874811-S002,,,,,,,,,,,,,,,,,,
SAMN11874812-S001,,,,,,,,,,,,,,,,,,
SAMN11874812-S002,,,,,,,,,,,,,,,,,,
SAMN11874813-S001,,,,,,,,,,,,,,,,,,
SAMN11874813-S002,,,,,,,,,,,,,,,,,,
SAMN11874814-S001,,,,,,,,,,,,,,,,,,
SAMN11874814-S002,,,,,,,,,,,,,,,,,,
SAMN11874815-S001,,,,,,,,,,,,,,,,,,
SAMN11874815-S002,,,,,,,,,,,,,,,,,,
SAMN11874816-S001,,,,,,,,,,,,,,,,,,
SAMN11874816-S002,,,,,,,,,,,,,,,,,,
SAMN11874817-S001,,,,,,,,,,,,,,,,,,
SAMN11874817-S002,,,,,,,,,,,,,,,,,,
SAMN11874818-S001,,,,,,,,,,,,,,,,,,
SAMN11874818-S002,,,,,,,,,,,,,,,,,,
SAMN11874819-S001,,,,,,,,,,,,,,,,,,
SAMN11874819-S002,,,,,,,,,,,,,,,,,,
SAMN11874820-S001,,,,3.01891981582984,99,140.352941176471,,,,,,,1.35146165371718,20,38,0.0610470380395934,2,2
SAMN11874820-S002,,,,,,,,,,,,,,,,,,
SAMN11874821-S001,,,,,,,,,,,,,,,,,,
SAMN11874821-S002,,,,3.06704929311823,96,121.588235294118,,,,,,,1.03952734074818,17,21.2,0.0616067104727897,2,2
SAMN11874822-S001,,,,,,,,,,,,,,,,,,
SAMN11874822-S002,,,,,,,,,,,,,,,,,,
SAMN11874823-S001,,,,,,,,,,,,,,,,,,
SAMN11874823-S002,,,,,,,,,,,,,,,,,,
SAMN11874824-S001,,,,,,,,,,,,,,,,,,
SAMN11874824-S002,,,,,,,,,,,,,,,,,,
SAMN11874825-S001,,,,,,,,,,,,,,,,,,
SAMN11874825-S002,,,,,,,,,,,,,,,,,,
SAMN11874826-S001,,,,,,,,,,,,,,,,,,
SAMN11874826-S002,,,,,,,,,,,,,,,,,,
SAMN11874827-S001,,,,,,,,,,,,,,,,,,
SAMN11874827-S002,,,,,,,,,,,,,,,,,,
SAMN11874828-S001,,,,,,,,,,,,,,,,,,
SAMN11874828-S002,,,,,,,,,,,,,,,,,,
SAMN11874829-S001,,,,,,,,,,,,,,,,,,
SAMN11874829-S002,,,,,,,,,,,,,,,,,,
SAMN11874830-S001,,,,,,,,,,,,,,,,,,
SAMN11874830-S002,,,,,,,,,,,,,,,,,,
SAMN11874831-S001,,,,,,,,,,,,,,,,,,
SAMN11874832-S001,,,,,,,,,,,,,,,,,,
SAMN11874833-S001,,,,,,,,,,,,,,,,,,
SAMN11874834-S001,,,,,,,,,,,,,,,,,,
SAMN11874835-S001,,,,,,,,,,,,,,,,,,
SAMN11874836-S001,,,,,,,,,,,,,,,,,,
SAMN11874837-S001,,,,,,,,,,,,,,,,,,
SAMN11874838-S001,,,,,,,,,,,,,,,,,,
SAMN11874839-S001,,,,,,,,,,,,,,,,,,
SAMN11874840-S001,,,,,,,,,,,,,,,,,,
SAMN11874841-S001,,,,,,,,,,,,,,,,,,
SAMN11874842-S001,,,,,,,,,,,,,,,,,,
SAMN11874843-S001,,,,,,,,,,,,,,,,,,
SAMN11874844-S001,,,,,,,,,,,,,,,,,,
SAMN11874845-S001,,,,,,,,,,,,,,,,,,
SAMN11874846-S001,,,,,,,,,,,,,,,,,,
SAMN11874847-S001,,,,,,,,,,,,,,,,,,
SAMN11874848-S001,,,,,,,,,,,,,,,,,,
SAMN11874849-S001,,,,,,,,,,,,,,,,,,
SAMN11874850-S001,,,,,,,,,,,,,,,,,,
SAMN11874851-S001,,,,,,,,,,,,,,,,,,
SAMN11874852-S001,,,,,,,,,,,,,,,,,,
SAMN11874853-S001,,,,,,,,,,,,,,,,,,
SAMN11874854-S001,,,,,,,,,,,,,,,,,,
SAMN11874855-S001,,,,,,,,,,,,,,,,,,
SAMN11874856-S001,,,,,,,,,,,,,,,,,,
SAMN11874857-S001,,,,,,,,,,,,,,,,,,
SAMN11874858-S001,,,,,,,,,,,,,,,,,,
SAMN11874859-S001,,,,,,,,,,,,,,,,,,
SAMN11874860-S001,,,,,,,,,,,,,,,,,,
SAMN11874861-S001,,,,,,,,,,,,,,,,,,
SAMN11874862-S001,,,,,,,,,,,,,,,,,,
SAMN11874863-S001,,,,,,,,,,,,,,,,,,
SAMN11874864-S001,,,,,,,,,,,,,,,,,,
SAMN11874865-S001,,,,,,,,,,,,,,,,,,
SAMN11874866-S001,,,,,,,,,,,,,,,,,,
SAMN11874867-S001,,,,,,,,,,,,,,,,,,
SAMN11874868-S001,,,,,,,,,,,,,,,,,,
SAMN11874869-S001,,,,,,,,,,,,,,,,,,
SAMN11874870-S001,,,,,,,,,,,,,,,,,,
SAMN11874871-S001,,,,,,,,,,,,,,,,,,
SAMN11874872-S001,,,,,,,,,,,,,,,,,,
SAMN11874874-S001,,,,,,,,,,,,,,,,,,
SAMN11874875-S001,,,,,,,,,,,,,,,,,,
SAMN11874876-S001,,,,,,,,,,,,,,,,,,
SAMN11874877-S001,,,,,,,,,,,,,,,,,,
SAMN11874878-S001,,,,,,,,,,,,,,,,,,
SAMN25282748-S001,,,,3.27307360533693,96,119.882352941176,,,,,,,2.18795290028984,17,31,,,
SAMN25282754-S001,,,,4.0826577658369,168,219.65625,,,,,,,2.5458987697785,27,28.6666666666667,,,
SAMN25282755-S001,,,,4.17679409195646,167,226.111111111111,,,,,,,2.3266404928677,38,122.333333333333,1.49440321137961,5,5
SAMN25282756-S001,3.32658006462286,162,195.476190476191,3.25931662396602,97,118.75,2.37574552665196,29,31,,,,2.40534127164274,18,20,,,
SAMN25282757-S001,3.31885244447819,156,204.235294117647,3.22803070818004,98,163,2.25243063015924,25,26.5,0,1,1,1.99629355566962,16,21,0,1,1
SAMN25282764-S001,3.3907124396933,167,184.103448275862,3.36487976735827,106,151.315789473684,1.80588194245308,25,25.75,0.410116318288409,2,2,1.72786086907708,20,27,0,1,1
SAMN25282765-S001,4.63585848894621,313,364.692307692308,4.52940585787769,208,260.976744186047,2.72880574237388,79,98.25,0.776446584664851,5,5,2.45212509062228,42,53.375,0.79026796807459,3,3
SAMN25282766-S001,4.35407838746598,300,333.06,4.18848232950963,185,265.161290322581,2.55228391454934,71,81.4615384615385,0.971560467795146,5,5,2.35984364694055,40,61.1111111111111,0.636514168294813,2,2
SAMN25282767-S001,,,,4.16698905291411,176,241,,,,,,,2.56847384902584,30,43,,,
SAMN25282770-S001,,,,4.45034770888545,186,259.181818181818,,,,,,,2.72456274231516,38,59.8571428571429,0.964962923007428,3,3
SAMN25282774-S001,3.21860827645159,147,176.526315789474,3.18431698880441,92,123,2.06437011893586,25,27,,,,2.04275937837495,17,18.2,,,
SAMN25282778-S001,3.32761870128558,168,200.25,3.33793591844524,105,162.4,2.3416813461799,27,34,0,1,1,2.27510306491989,17,22,,,
SAMN25282779-S001,3.35865258790167,164,176.6875,3.33405426355244,111,186.2,1.72047305183924,25,25.5,0.693147180559945,2,3,1.66495235632989,19,26,0,1,1
SAMN25282780-S001,,,,3.45707618930422,115,179.473684210526,,,,,,,1.86579019495499,19,24.6,,,
SAMN25282782-S001,4.39114338151946,288,327.371428571429,4.25920433115348,183,237.25,2.47809195560823,64,70.6,0.759547391474864,3,3,2.44074411624761,39,70.6666666666667,,,
SAMN25282785-S001,3.34448574378557,162,213.25,3.21938145858182,100,139.055555555556,2.29764559446754,27,32,0,1,1,2.23041086321742,20,24.2,,,
SAMN25282791-S001,3.40103430661207,174,229.681818181818,3.30879526544396,106,167.875,1.69981767572952,22,22.75,0,1,1,1.54856928019516,12,13,,,
